,Adaptacion,Tarea,Fuente,Objetivo,Baseline error,Transfer error,Transfer loss
0,SDA,r->t,rio2016,thevoice,7.36268939394,22.2064393939,14.84375
1,SDA,r->g,rio2016,general,26.9981271861,43.3517401563,16.3536129702
2,SDA,t->r,thevoice,rio2016,10.2087114338,19.6007259528,9.39201451906
3,SDA,t->g,thevoice,general,26.9981271861,40.6113727542,13.6132455681
4,SDA,g->r,general,rio2016,10.2087114338,23.0036297641,12.7949183303
5,SDA,g->t,general,thevoice,7.36268939394,25.6865530303,18.3238636364
