,Adaptacion,Tarea,Fuente,Objetivo,Baseline error,Transfer error,Transfer loss
0,GFK,r->t,rio2016,thevoice,19.0459280303,25.8996212121,6.85369318182
1,GFK,r->g,rio2016,general,30.4079796561,46.9858253693,16.5778457132
2,GFK,t->r,thevoice,rio2016,7.37295825771,33.05353902,25.6805807623
3,GFK,t->g,thevoice,general,30.4079796561,43.1789179909,12.7709383348
4,GFK,g->r,general,rio2016,7.37295825771,20.7577132486,13.3847549909
5,GFK,g->t,general,thevoice,19.0459280303,27.178030303,8.13210227273
