,Adaptacion,Tarea,Fuente,Objetivo,Baseline error,Transfer error,Transfer loss
0,GFK,r->t,rio2016,thevoice,7.36268939394,24.053030303,16.6903409091
1,GFK,r->g,rio2016,general,26.9981271861,44.6085451725,17.6104179864
2,GFK,t->r,thevoice,rio2016,10.2087114338,26.2704174229,16.0617059891
3,GFK,t->g,thevoice,general,26.9981271861,41.2567591139,14.2586319278
4,GFK,g->r,general,rio2016,10.2087114338,23.3212341198,13.112522686
5,GFK,g->t,general,thevoice,7.36268939394,26.1837121212,18.8210227273
