,Adaptacion,Tarea,Fuente,Objetivo,Baseline error,Transfer error,Transfer loss
0,mSDA,r->t,rio2016,thevoice,7.36268939394,20.9517045455,13.5890151515
1,mSDA,r->g,rio2016,general,26.9981271861,44.6103812645,17.6122540784
2,mSDA,t->r,thevoice,rio2016,10.2087114338,12.4773139746,2.26860254083
3,mSDA,t->g,thevoice,general,26.9981271861,40.6086186161,13.61049143
4,mSDA,g->r,general,rio2016,10.2087114338,17.2867513612,7.0780399274
5,mSDA,g->t,general,thevoice,7.36268939394,17.2111742424,9.84848484848
