,Adaptacion,Tarea,Fuente,Objetivo,Baseline error,Transfer error,Transfer loss
0,PCA,r->t,rio2016,thevoice,7.36268939394,21.875,14.5123106061
1,PCA,r->g,rio2016,general,26.9981271861,43.1438027303,16.1456755442
2,PCA,t->r,thevoice,rio2016,10.2087114338,14.7459165154,4.53720508167
3,PCA,t->g,thevoice,general,26.9981271861,40.397009006,13.3988818199
4,PCA,g->r,general,rio2016,10.2087114338,22.3230490018,12.1143375681
5,PCA,g->t,general,thevoice,7.36268939394,18.75,11.3873106061
